id_contrat,num_contrat,id_client,ref_intermediaire,code_produit,libelle_produit,type_produit,statut_produit,code_regime_fiscal,code_etat_contrat,code_mode_gestion,prime_initiale,somme_versements,somme_rachats,valeur_rachat,valeur_acquise,date_souscription,date_effet_contrat,date_derniere_revue,date_prochaine_revue,flag_nantissement,flag_resynchro,nom_intermediaire,pays_intermediaire,type_intermediaire,score_lc189,risque_contrat,remediation_ouverte
BA000488,BA000488,CLI_0358,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,L,250000,311000,48000,361100,57100,2020-06-10,2020-06-10,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000489,BA000489,CLI_0359,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,250000,72000,238000,45400,2019-11-06,2019-11-06,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000490,BA000490,CLI_0360,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,341000,419000,0,536000,180100,2020-09-06,2020-09-06,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000491,BA000491,CLI_0361,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,359600,103200,2023-03-12,2023-03-12,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000492,BA000492,CLI_0362,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,250000,250000,32000,301400,52300,2019-03-12,2019-03-12,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000493,BA000493,CLI_0363,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,404000,404000,0,551300,152800,2023-08-09,2023-08-09,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000494,BA000494,CLI_0363,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,306000,306000,0,412400,68800,2019-06-13,2019-06-13,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000495,BA000495,CLI_0364,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1382000,1758000,0,1772400,358300,2025-12-08,2025-12-08,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000496,BA000496,CLI_0365,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,362000,554000,0,705400,201100,2023-10-20,2023-10-20,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000497,BA000497,CLI_0365,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,TER,C,1691000,1691000,367000,1521500,489100,2024-06-23,2024-06-23,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000498,BA000498,CLI_0366,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,0,223200,64600,2023-05-06,2023-05-06,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000499,BA000499,CLI_0367,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,L,250000,279000,0,337100,77300,2022-11-20,2022-11-20,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000500,BA000500,CLI_0368,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,SUS,L,531000,662000,118000,768100,159100,2022-09-12,2022-09-12,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000501,BA000501,CLI_0368,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,935000,935000,0,987500,290000,2019-08-23,2019-08-23,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000502,BA000502,CLI_0368,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,681000,732000,0,987100,329600,2022-09-02,2022-09-02,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000503,BA000503,CLI_0369,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,362000,362000,0,376200,123900,2023-07-11,2023-07-11,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000504,BA000504,CLI_0369,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,320000,320000,0,440200,148200,2025-02-18,2025-02-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000505,BA000505,CLI_0369,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1077000,1077000,258000,1039100,240400,2022-08-26,2022-08-26,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000506,BA000506,CLI_0370,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,538000,699000,0,873700,246100,2024-01-13,2024-01-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000507,BA000507,CLI_0370,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,276000,276000,0,391600,68100,2019-10-31,2019-10-31,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000508,BA000508,CLI_0370,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,390000,416000,0,581500,110300,2024-12-25,2024-12-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000509,BA000509,CLI_0371,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,L,724000,830000,92000,806600,220300,2024-05-23,2024-05-23,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000510,BA000510,CLI_0372,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,0,306600,46100,2023-02-09,2023-02-09,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000511,BA000511,CLI_0373,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,0,358500,87400,2026-01-12,2026-01-12,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000512,BA000512,CLI_0373,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,351000,427000,33000,349900,61200,2022-01-17,2022-01-17,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000513,BA000513,CLI_0374,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,347000,347000,0,430000,143900,2019-01-20,2019-01-20,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000514,BA000514,CLI_0374,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,SUS,C,250000,250000,0,250900,72300,2024-08-02,2024-08-02,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000515,BA000515,CLI_0375,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,4911000,4911000,0,6723600,1769800,2019-07-14,2019-07-14,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000516,BA000516,CLI_0375,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,2526000,2526000,0,3112600,1085100,2026-03-03,2026-03-03,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000517,BA000517,CLI_0376,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,289000,83000,239000,40800,2019-10-10,2019-10-10,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000518,BA000518,CLI_0376,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,317000,81000,276100,57300,2024-10-17,2024-10-17,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000519,BA000519,CLI_0377,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,439000,439000,0,586300,197800,2019-03-24,2019-03-24,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000520,BA000520,CLI_0378,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,233000,68500,2020-05-29,2020-05-29,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000521,BA000521,CLI_0379,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,4270000,4270000,1884000,3006400,493700,2023-07-14,2023-07-14,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000522,BA000522,CLI_0380,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,494000,494000,0,548300,140600,2023-04-16,2023-04-16,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000523,BA000523,CLI_0381,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,312000,61000,276600,83800,2023-02-11,2023-02-11,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000524,BA000524,CLI_0382,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,269000,294000,0,354500,118100,2025-09-03,2025-09-03,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000525,BA000525,CLI_0383,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,0,302400,65600,2023-06-16,2023-06-16,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000526,BA000526,CLI_0384,INT_0006,PLAT_SER,Platinum Serenity,AV,actif,AV,ENC,C,636000,636000,0,791700,245400,2022-04-21,2022-04-21,,,False,True,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000527,BA000527,CLI_0385,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,402000,462000,0,524500,125900,2023-04-28,2023-04-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000528,BA000528,CLI_0386,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,0,270300,78300,2020-10-26,2020-10-26,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000529,BA000529,CLI_0387,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,341000,438000,0,480300,102900,2022-06-15,2022-06-15,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000530,BA000530,CLI_0388,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,2109000,2109000,0,3043000,975800,2022-09-25,2022-09-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000531,BA000531,CLI_0389,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,TER,C,333000,333000,0,349700,75600,2024-08-02,2024-08-02,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000532,BA000532,CLI_0390,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,0,303900,91400,2019-12-29,2019-12-29,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000533,BA000533,CLI_0391,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,0,313700,82300,2020-06-23,2020-06-23,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000534,BA000534,CLI_0392,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,405000,405000,0,586700,177200,2026-01-20,2026-01-20,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000535,BA000535,CLI_0393,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,250000,302000,0,347100,92700,2021-03-25,2021-03-25,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000536,BA000536,CLI_0394,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,477000,477000,0,573800,180500,2021-07-17,2021-07-17,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000537,BA000537,CLI_0395,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,ENC,L,2202000,2917000,651000,2805200,891800,2026-07-14,2026-07-14,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000538,BA000538,CLI_0395,INT_0006,WEACAP_LU,Wealins Capi Luxembourg,CAP,actif,CAP,ENC,C,985000,985000,0,1012400,218100,2021-07-26,2021-07-26,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000539,BA000539,CLI_0396,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,250000,0,325600,51000,2023-04-03,2023-04-03,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000540,BA000540,CLI_0396,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,298000,0,388200,110600,2018-10-30,2018-10-30,,,False,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000541,BA000541,CLI_0397,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,356000,356000,0,507900,91700,2019-09-10,2019-09-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000542,BA000542,CLI_0397,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,348000,93000,345700,117300,2019-04-11,2019-04-11,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000543,BA000543,CLI_0398,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,970000,970000,0,1198400,235800,2025-06-16,2025-06-16,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000544,BA000544,CLI_0399,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,364000,364000,0,334400,96500,2023-07-17,2023-07-17,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000545,BA000545,CLI_0399,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,822000,920000,0,940200,281800,2022-07-06,2022-07-06,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000546,BA000546,CLI_0400,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,834000,834000,350000,644500,102700,2022-01-11,2022-01-11,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000547,BA000547,CLI_0400,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,1436000,1436000,538000,940000,306600,2023-12-13,2023-12-13,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000548,BA000548,CLI_0401,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,474000,474000,0,550900,173500,2026-04-21,2026-04-21,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000549,BA000549,CLI_0401,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,274000,300000,0,339400,104400,2018-11-03,2018-11-03,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000550,BA000550,CLI_0402,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,356000,394000,95000,389200,132100,2023-11-14,2023-11-14,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000551,BA000551,CLI_0403,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,SUS,C,250000,250000,0,357700,56700,2022-09-25,2022-09-25,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000552,BA000552,CLI_0404,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,993000,1326000,0,1871700,504700,2020-08-20,2020-08-20,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000553,BA000553,CLI_0405,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,354700,106300,2019-09-28,2019-09-28,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000554,BA000554,CLI_0406,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,L,550000,653000,223000,472200,161300,2020-03-04,2020-03-04,,,True,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000555,BA000555,CLI_0407,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,250000,301000,0,352100,93700,2025-10-28,2025-10-28,,,True,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000556,BA000556,CLI_0407,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,250000,278000,0,315700,63600,2025-04-06,2025-04-06,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000557,BA000557,CLI_0407,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,250000,250000,0,287600,88900,2026-01-29,2026-01-29,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000558,BA000558,CLI_0408,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,833000,833000,0,1005000,337200,2024-03-18,2024-03-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000559,BA000559,CLI_0409,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,363000,363000,0,464500,107000,2024-01-01,2024-01-01,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000560,BA000560,CLI_0409,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,257000,257000,0,264100,66800,2020-01-07,2020-01-07,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000561,BA000561,CLI_0410,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,L,633000,633000,0,811200,147200,2019-10-29,2019-10-29,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000562,BA000562,CLI_0411,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,1077000,1289000,260000,1150200,287400,2020-01-13,2020-01-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000563,BA000563,CLI_0411,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,898000,1439000,201000,1491700,373700,2019-09-21,2019-09-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000564,BA000564,CLI_0412,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,351000,60000,277500,58100,2020-12-30,2020-12-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000565,BA000565,CLI_0413,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,L,250000,250000,0,307200,78800,2024-08-31,2024-08-31,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000566,BA000566,CLI_0414,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1513000,1635000,0,1986900,534100,2020-02-21,2020-02-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000567,BA000567,CLI_0415,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,497000,497000,0,646300,193300,2023-06-17,2023-06-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000568,BA000568,CLI_0416,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,579000,579000,0,617300,114800,2022-06-19,2022-06-19,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000569,BA000569,CLI_0417,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,2814000,3326000,0,4086100,661700,2025-12-29,2025-12-29,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000570,BA000570,CLI_0418,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,372000,0,494800,169200,2023-06-18,2023-06-18,,,False,True,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000571,BA000571,CLI_0419,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1263000,1263000,0,1330800,406400,2018-12-16,2018-12-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000572,BA000572,CLI_0420,INT_0010,WEALINS_DE,Wealins Germany,AV,legacy,AV,ENC,L,250000,323000,0,369100,99700,2022-05-16,2022-05-16,,,False,False,Rhine Capital Advisors,Germany,courtier,0,LOW,False
BA000573,BA000573,CLI_0420,INT_0010,WEALINS_DE,Wealins Germany,AV,legacy,AV,ENC,C,250000,250000,0,312700,73300,2025-02-08,2025-02-08,,,False,True,Rhine Capital Advisors,Germany,courtier,0,LOW,False
BA000574,BA000574,CLI_0421,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,250000,250000,76000,248000,43000,2020-06-17,2020-06-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000575,BA000575,CLI_0422,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,222400,65200,2025-12-11,2025-12-11,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000576,BA000576,CLI_0423,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,250000,250000,0,249100,68100,2024-04-18,2024-04-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000577,BA000577,CLI_0424,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,1692000,2263000,0,2800700,500000,2020-09-22,2020-09-22,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000578,BA000578,CLI_0425,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,342000,342000,0,390100,112000,2021-12-21,2021-12-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000579,BA000579,CLI_0426,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,779000,779000,0,889000,301100,2022-04-06,2022-04-06,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000580,BA000580,CLI_0427,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,314500,79600,2020-10-18,2020-10-18,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000581,BA000581,CLI_0428,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,1707000,1707000,0,2040100,673900,2026-02-27,2026-02-27,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000582,BA000582,CLI_0429,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1457000,1457000,0,2008800,624500,2020-03-31,2020-03-31,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000583,BA000583,CLI_0430,INT_0006,PLAT_SER,Platinum Serenity,AV,actif,AV,ENC,C,250000,250000,0,222100,74400,2019-01-01,2019-01-01,,,True,True,Lux Private Office,Luxembourg,family_office,0,LOW,True
BA000584,BA000584,CLI_0430,INT_0006,PLAT_SER,Platinum Serenity,AV,actif,AV,ENC,C,250000,250000,0,343900,92600,2025-09-27,2025-09-27,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000585,BA000585,CLI_0431,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,TER,C,540000,664000,0,754200,120900,2021-10-28,2021-10-28,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000586,BA000586,CLI_0432,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,250000,284000,0,269800,52900,2023-11-30,2023-11-30,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000587,BA000587,CLI_0433,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,402000,0,422700,66700,2025-08-20,2025-08-20,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000588,BA000588,CLI_0434,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,793000,793000,339000,446300,121300,2019-10-16,2019-10-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000589,BA000589,CLI_0435,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,ENC,C,1794000,1794000,0,2278900,490300,2025-07-02,2025-07-02,,,False,True,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000590,BA000590,CLI_0436,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,TER,L,250000,338000,0,339500,62200,2019-08-06,2019-08-06,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000591,BA000591,CLI_0437,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,3213000,3526000,0,3390700,1166300,2023-05-26,2023-05-26,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000592,BA000592,CLI_0438,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,250000,0,263500,75400,2024-09-30,2024-09-30,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000593,BA000593,CLI_0439,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,295400,81900,2022-10-26,2022-10-26,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000594,BA000594,CLI_0440,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,497000,497000,0,587200,175400,2025-04-24,2025-04-24,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000595,BA000595,CLI_0441,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,307000,67000,215300,40700,2018-10-02,2018-10-02,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000596,BA000596,CLI_0442,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1010000,1010000,0,1401000,437700,2019-12-27,2019-12-27,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000597,BA000597,CLI_0442,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,354000,394000,119000,306000,96800,2021-08-24,2021-08-24,,,False,False,Valoria Capital,France,courtier,0,LOW,False
