id_role,id_contrat,id_client,code_role,libelle_role
ROLE_001449,BA000496,CLI_0365,S,Souscripteur / Preneur
ROLE_001450,BA000496,CLI_0365,A,Assuré
ROLE_001451,BA000496,CLI_0365,B,Bénéficiaire en cas de décès
ROLE_001452,BA000497,CLI_0365,S,Souscripteur / Preneur
ROLE_001453,BA000497,CLI_0365,A,Assuré
ROLE_001454,BA000497,CLI_0365,B,Bénéficiaire en cas de décès
ROLE_001455,BA000498,CLI_0366,S,Souscripteur / Preneur
ROLE_001456,BA000498,CLI_0366,A,Assuré
ROLE_001457,BA000498,CLI_0366,B,Bénéficiaire en cas de décès
ROLE_001458,BA000499,CLI_0367,S,Souscripteur / Preneur
ROLE_001459,BA000499,CLI_0367,A,Assuré
ROLE_001460,BA000499,CLI_0367,B,Bénéficiaire en cas de décès
ROLE_001461,BA000500,CLI_0368,S,Souscripteur / Preneur
ROLE_001462,BA000500,CLI_0368,A,Assuré
ROLE_001463,BA000500,CLI_0368,B,Bénéficiaire en cas de décès
ROLE_001464,BA000501,CLI_0368,S,Souscripteur / Preneur
ROLE_001465,BA000501,CLI_0368,A,Assuré
ROLE_001466,BA000501,CLI_0368,B,Bénéficiaire en cas de décès
ROLE_001467,BA000502,CLI_0368,S,Souscripteur / Preneur
ROLE_001468,BA000502,CLI_0368,A,Assuré
ROLE_001469,BA000502,CLI_0368,B,Bénéficiaire en cas de décès
ROLE_001470,BA000503,CLI_0369,S,Souscripteur / Preneur
ROLE_001471,BA000503,CLI_0369,A,Assuré
ROLE_001472,BA000503,CLI_0369,B,Bénéficiaire en cas de décès
ROLE_001473,BA000504,CLI_0369,S,Souscripteur / Preneur
ROLE_001474,BA000504,CLI_0369,B,Bénéficiaire en cas de décès
ROLE_001475,BA000505,CLI_0369,S,Souscripteur / Preneur
ROLE_001476,BA000505,CLI_0369,A,Assuré
ROLE_001477,BA000505,CLI_0369,B,Bénéficiaire en cas de décès
ROLE_001478,BA000506,CLI_0370,S,Souscripteur / Preneur
ROLE_001479,BA000506,CLI_0370,B,Bénéficiaire en cas de décès
ROLE_001480,BA000507,CLI_0370,S,Souscripteur / Preneur
ROLE_001481,BA000507,CLI_0370,A,Assuré
ROLE_001482,BA000507,CLI_0370,B,Bénéficiaire en cas de décès
ROLE_001483,BA000508,CLI_0370,S,Souscripteur / Preneur
ROLE_001484,BA000508,CLI_0370,A,Assuré
ROLE_001485,BA000508,CLI_0370,B,Bénéficiaire en cas de décès
ROLE_001486,BA000509,CLI_0371,S,Souscripteur / Preneur
ROLE_001487,BA000509,CLI_0371,A,Assuré
ROLE_001488,BA000509,CLI_0371,B,Bénéficiaire en cas de décès
ROLE_001489,BA000510,CLI_0372,S,Souscripteur / Preneur
ROLE_001490,BA000510,CLI_0372,A,Assuré
ROLE_001491,BA000510,CLI_0372,B,Bénéficiaire en cas de décès
ROLE_001492,BA000511,CLI_0373,S,Souscripteur / Preneur
ROLE_001493,BA000511,CLI_0373,A,Assuré
ROLE_001494,BA000511,CLI_0373,B,Bénéficiaire en cas de décès
ROLE_001495,BA000512,CLI_0373,S,Souscripteur / Preneur
ROLE_001496,BA000512,CLI_0373,A,Assuré
ROLE_001497,BA000512,CLI_0373,B,Bénéficiaire en cas de décès
ROLE_001498,BA000513,CLI_0374,S,Souscripteur / Preneur
ROLE_001499,BA000513,CLI_0374,B,Bénéficiaire en cas de décès
ROLE_001500,BA000514,CLI_0374,S,Souscripteur / Preneur
ROLE_001501,BA000514,CLI_0374,A,Assuré
ROLE_001502,BA000514,CLI_0374,B,Bénéficiaire en cas de décès
ROLE_001503,BA000515,CLI_0375,S,Souscripteur / Preneur
ROLE_001504,BA000515,CLI_0375,A,Assuré
ROLE_001505,BA000515,CLI_0375,B,Bénéficiaire en cas de décès
ROLE_001506,BA000515,CLI_0375,UBO,Bénéficiaire effectif
ROLE_001507,BA000516,CLI_0375,S,Souscripteur / Preneur
ROLE_001508,BA000516,CLI_0375,A,Assuré
ROLE_001509,BA000516,CLI_0375,B,Bénéficiaire en cas de décès
ROLE_001510,BA000516,CLI_0375,UBO,Bénéficiaire effectif
ROLE_001511,BA000517,CLI_0376,S,Souscripteur / Preneur
ROLE_001512,BA000517,CLI_0376,A,Assuré
ROLE_001513,BA000517,CLI_0376,B,Bénéficiaire en cas de décès
ROLE_001514,BA000518,CLI_0376,S,Souscripteur / Preneur
ROLE_001515,BA000518,CLI_0376,A,Assuré
ROLE_001516,BA000518,CLI_0376,B,Bénéficiaire en cas de décès
ROLE_001517,BA000519,CLI_0377,S,Souscripteur / Preneur
ROLE_001518,BA000519,CLI_0377,B,Bénéficiaire en cas de décès
ROLE_001519,BA000520,CLI_0378,S,Souscripteur / Preneur
ROLE_001520,BA000520,CLI_0378,A,Assuré
ROLE_001521,BA000520,CLI_0378,B,Bénéficiaire en cas de décès
ROLE_001522,BA000521,CLI_0379,S,Souscripteur / Preneur
ROLE_001523,BA000521,CLI_0379,A,Assuré
ROLE_001524,BA000521,CLI_0379,B,Bénéficiaire en cas de décès
ROLE_001525,BA000522,CLI_0380,S,Souscripteur / Preneur
ROLE_001526,BA000522,CLI_0380,A,Assuré
ROLE_001527,BA000522,CLI_0380,B,Bénéficiaire en cas de décès
ROLE_001528,BA000523,CLI_0381,S,Souscripteur / Preneur
ROLE_001529,BA000523,CLI_0381,A,Assuré
ROLE_001530,BA000523,CLI_0381,B,Bénéficiaire en cas de décès
ROLE_001531,BA000524,CLI_0382,S,Souscripteur / Preneur
ROLE_001532,BA000524,CLI_0382,A,Assuré
ROLE_001533,BA000524,CLI_0382,B,Bénéficiaire en cas de décès
ROLE_001534,BA000524,CLI_0382,UBO,Bénéficiaire effectif
ROLE_001535,BA000525,CLI_0383,S,Souscripteur / Preneur
ROLE_001536,BA000525,CLI_0383,A,Assuré
ROLE_001537,BA000525,CLI_0383,B,Bénéficiaire en cas de décès
ROLE_001538,BA000526,CLI_0384,S,Souscripteur / Preneur
ROLE_001539,BA000526,CLI_0384,A,Assuré
ROLE_001540,BA000526,CLI_0384,B,Bénéficiaire en cas de décès
ROLE_001541,BA000527,CLI_0385,S,Souscripteur / Preneur
ROLE_001542,BA000527,CLI_0385,B,Bénéficiaire en cas de décès
ROLE_001543,BA000528,CLI_0386,S,Souscripteur / Preneur
ROLE_001544,BA000528,CLI_0386,A,Assuré
ROLE_001545,BA000528,CLI_0386,B,Bénéficiaire en cas de décès
ROLE_001546,BA000529,CLI_0387,S,Souscripteur / Preneur
ROLE_001547,BA000529,CLI_0387,B,Bénéficiaire en cas de décès
ROLE_001548,BA000530,CLI_0388,S,Souscripteur / Preneur
ROLE_001549,BA000530,CLI_0388,A,Assuré
ROLE_001550,BA000530,CLI_0388,B,Bénéficiaire en cas de décès
ROLE_001551,BA000531,CLI_0389,S,Souscripteur / Preneur
ROLE_001552,BA000531,CLI_0389,A,Assuré
ROLE_001553,BA000531,CLI_0389,B,Bénéficiaire en cas de décès
ROLE_001554,BA000532,CLI_0390,S,Souscripteur / Preneur
ROLE_001555,BA000532,CLI_0390,A,Assuré
ROLE_001556,BA000532,CLI_0390,B,Bénéficiaire en cas de décès
ROLE_001557,BA000533,CLI_0391,S,Souscripteur / Preneur
ROLE_001558,BA000533,CLI_0391,B,Bénéficiaire en cas de décès
ROLE_001559,BA000534,CLI_0392,S,Souscripteur / Preneur
ROLE_001560,BA000534,CLI_0392,A,Assuré
ROLE_001561,BA000534,CLI_0392,B,Bénéficiaire en cas de décès
ROLE_001562,BA000535,CLI_0393,S,Souscripteur / Preneur
ROLE_001563,BA000535,CLI_0393,A,Assuré
ROLE_001564,BA000535,CLI_0393,B,Bénéficiaire en cas de décès
ROLE_001565,BA000536,CLI_0394,S,Souscripteur / Preneur
ROLE_001566,BA000536,CLI_0394,A,Assuré
ROLE_001567,BA000536,CLI_0394,B,Bénéficiaire en cas de décès
ROLE_001568,BA000537,CLI_0395,S,Souscripteur / Preneur
ROLE_001569,BA000537,CLI_0395,A,Assuré
ROLE_001570,BA000537,CLI_0395,B,Bénéficiaire en cas de décès
ROLE_001571,BA000538,CLI_0395,S,Souscripteur / Preneur
ROLE_001572,BA000538,CLI_0395,A,Assuré
ROLE_001573,BA000538,CLI_0395,B,Bénéficiaire en cas de décès
ROLE_001574,BA000539,CLI_0396,S,Souscripteur / Preneur
ROLE_001575,BA000539,CLI_0396,B,Bénéficiaire en cas de décès
ROLE_001576,BA000540,CLI_0396,S,Souscripteur / Preneur
ROLE_001577,BA000540,CLI_0396,A,Assuré
ROLE_001578,BA000540,CLI_0396,B,Bénéficiaire en cas de décès
ROLE_001579,BA000541,CLI_0397,S,Souscripteur / Preneur
ROLE_001580,BA000541,CLI_0397,B,Bénéficiaire en cas de décès
ROLE_001581,BA000542,CLI_0397,S,Souscripteur / Preneur
ROLE_001582,BA000542,CLI_0397,A,Assuré
ROLE_001583,BA000542,CLI_0397,B,Bénéficiaire en cas de décès
ROLE_001584,BA000543,CLI_0398,S,Souscripteur / Preneur
ROLE_001585,BA000543,CLI_0398,B,Bénéficiaire en cas de décès
ROLE_001586,BA000544,CLI_0399,S,Souscripteur / Preneur
ROLE_001587,BA000544,CLI_0399,A,Assuré
ROLE_001588,BA000544,CLI_0399,B,Bénéficiaire en cas de décès
ROLE_001589,BA000545,CLI_0399,S,Souscripteur / Preneur
ROLE_001590,BA000545,CLI_0399,A,Assuré
ROLE_001591,BA000545,CLI_0399,B,Bénéficiaire en cas de décès
ROLE_001592,BA000546,CLI_0400,S,Souscripteur / Preneur
ROLE_001593,BA000546,CLI_0400,A,Assuré
ROLE_001594,BA000546,CLI_0400,B,Bénéficiaire en cas de décès
ROLE_001595,BA000547,CLI_0400,S,Souscripteur / Preneur
ROLE_001596,BA000547,CLI_0400,A,Assuré
ROLE_001597,BA000547,CLI_0400,B,Bénéficiaire en cas de décès
ROLE_001598,BA000548,CLI_0401,S,Souscripteur / Preneur
ROLE_001599,BA000548,CLI_0401,A,Assuré
ROLE_001600,BA000548,CLI_0401,B,Bénéficiaire en cas de décès
ROLE_001601,BA000549,CLI_0401,S,Souscripteur / Preneur
ROLE_001602,BA000549,CLI_0401,A,Assuré
ROLE_001603,BA000549,CLI_0401,B,Bénéficiaire en cas de décès
ROLE_001604,BA000550,CLI_0402,S,Souscripteur / Preneur
ROLE_001605,BA000550,CLI_0402,A,Assuré
ROLE_001606,BA000550,CLI_0402,B,Bénéficiaire en cas de décès
ROLE_001607,BA000551,CLI_0403,S,Souscripteur / Preneur
ROLE_001608,BA000551,CLI_0403,A,Assuré
ROLE_001609,BA000551,CLI_0403,B,Bénéficiaire en cas de décès
ROLE_001610,BA000552,CLI_0404,S,Souscripteur / Preneur
ROLE_001611,BA000552,CLI_0404,A,Assuré
ROLE_001612,BA000552,CLI_0404,B,Bénéficiaire en cas de décès
ROLE_001613,BA000553,CLI_0405,S,Souscripteur / Preneur
ROLE_001614,BA000553,CLI_0405,A,Assuré
ROLE_001615,BA000553,CLI_0405,B,Bénéficiaire en cas de décès
ROLE_001616,BA000554,CLI_0406,S,Souscripteur / Preneur
ROLE_001617,BA000554,CLI_0406,B,Bénéficiaire en cas de décès
ROLE_001618,BA000555,CLI_0407,S,Souscripteur / Preneur
ROLE_001619,BA000555,CLI_0407,A,Assuré
ROLE_001620,BA000555,CLI_0407,B,Bénéficiaire en cas de décès
ROLE_001621,BA000556,CLI_0407,S,Souscripteur / Preneur
ROLE_001622,BA000556,CLI_0407,A,Assuré
ROLE_001623,BA000556,CLI_0407,B,Bénéficiaire en cas de décès
ROLE_001624,BA000557,CLI_0407,S,Souscripteur / Preneur
ROLE_001625,BA000557,CLI_0407,A,Assuré
ROLE_001626,BA000557,CLI_0407,B,Bénéficiaire en cas de décès
ROLE_001627,BA000558,CLI_0408,S,Souscripteur / Preneur
ROLE_001628,BA000558,CLI_0408,A,Assuré
ROLE_001629,BA000558,CLI_0408,B,Bénéficiaire en cas de décès
ROLE_001630,BA000559,CLI_0409,S,Souscripteur / Preneur
ROLE_001631,BA000559,CLI_0409,A,Assuré
ROLE_001632,BA000559,CLI_0409,B,Bénéficiaire en cas de décès
ROLE_001633,BA000560,CLI_0409,S,Souscripteur / Preneur
ROLE_001634,BA000560,CLI_0409,A,Assuré
ROLE_001635,BA000560,CLI_0409,B,Bénéficiaire en cas de décès
ROLE_001636,BA000561,CLI_0410,S,Souscripteur / Preneur
ROLE_001637,BA000561,CLI_0410,A,Assuré
ROLE_001638,BA000561,CLI_0410,B,Bénéficiaire en cas de décès
ROLE_001639,BA000562,CLI_0411,S,Souscripteur / Preneur
ROLE_001640,BA000562,CLI_0411,B,Bénéficiaire en cas de décès
ROLE_001641,BA000563,CLI_0411,S,Souscripteur / Preneur
ROLE_001642,BA000563,CLI_0411,A,Assuré
ROLE_001643,BA000563,CLI_0411,B,Bénéficiaire en cas de décès
ROLE_001644,BA000564,CLI_0412,S,Souscripteur / Preneur
ROLE_001645,BA000564,CLI_0412,B,Bénéficiaire en cas de décès
ROLE_001646,BA000565,CLI_0413,S,Souscripteur / Preneur
ROLE_001647,BA000565,CLI_0413,A,Assuré
ROLE_001648,BA000565,CLI_0413,B,Bénéficiaire en cas de décès
ROLE_001649,BA000566,CLI_0414,S,Souscripteur / Preneur
ROLE_001650,BA000566,CLI_0414,A,Assuré
ROLE_001651,BA000566,CLI_0414,B,Bénéficiaire en cas de décès
ROLE_001652,BA000567,CLI_0415,S,Souscripteur / Preneur
ROLE_001653,BA000567,CLI_0415,A,Assuré
ROLE_001654,BA000567,CLI_0415,B,Bénéficiaire en cas de décès
ROLE_001655,BA000568,CLI_0416,S,Souscripteur / Preneur
ROLE_001656,BA000568,CLI_0416,A,Assuré
ROLE_001657,BA000568,CLI_0416,B,Bénéficiaire en cas de décès
ROLE_001658,BA000569,CLI_0417,S,Souscripteur / Preneur
ROLE_001659,BA000569,CLI_0417,A,Assuré
ROLE_001660,BA000569,CLI_0417,B,Bénéficiaire en cas de décès
ROLE_001661,BA000570,CLI_0418,S,Souscripteur / Preneur
ROLE_001662,BA000570,CLI_0418,B,Bénéficiaire en cas de décès
ROLE_001663,BA000571,CLI_0419,S,Souscripteur / Preneur
ROLE_001664,BA000571,CLI_0419,A,Assuré
ROLE_001665,BA000571,CLI_0419,B,Bénéficiaire en cas de décès
ROLE_001666,BA000572,CLI_0420,S,Souscripteur / Preneur
ROLE_001667,BA000572,CLI_0420,B,Bénéficiaire en cas de décès
ROLE_001668,BA000573,CLI_0420,S,Souscripteur / Preneur
ROLE_001669,BA000573,CLI_0420,A,Assuré
ROLE_001670,BA000573,CLI_0420,B,Bénéficiaire en cas de décès
ROLE_001671,BA000574,CLI_0421,S,Souscripteur / Preneur
ROLE_001672,BA000574,CLI_0421,A,Assuré
ROLE_001673,BA000574,CLI_0421,B,Bénéficiaire en cas de décès
ROLE_001674,BA000575,CLI_0422,S,Souscripteur / Preneur
ROLE_001675,BA000575,CLI_0422,A,Assuré
ROLE_001676,BA000575,CLI_0422,B,Bénéficiaire en cas de décès
ROLE_001677,BA000576,CLI_0423,S,Souscripteur / Preneur
ROLE_001678,BA000576,CLI_0423,A,Assuré
ROLE_001679,BA000576,CLI_0423,B,Bénéficiaire en cas de décès
ROLE_001680,BA000577,CLI_0424,S,Souscripteur / Preneur
ROLE_001681,BA000577,CLI_0424,B,Bénéficiaire en cas de décès
ROLE_001682,BA000578,CLI_0425,S,Souscripteur / Preneur
ROLE_001683,BA000578,CLI_0425,A,Assuré
ROLE_001684,BA000578,CLI_0425,B,Bénéficiaire en cas de décès
ROLE_001685,BA000579,CLI_0426,S,Souscripteur / Preneur
ROLE_001686,BA000579,CLI_0426,B,Bénéficiaire en cas de décès
ROLE_001687,BA000580,CLI_0427,S,Souscripteur / Preneur
ROLE_001688,BA000580,CLI_0427,A,Assuré
ROLE_001689,BA000580,CLI_0427,B,Bénéficiaire en cas de décès
ROLE_001690,BA000581,CLI_0428,S,Souscripteur / Preneur
ROLE_001691,BA000581,CLI_0428,A,Assuré
ROLE_001692,BA000581,CLI_0428,B,Bénéficiaire en cas de décès
ROLE_001693,BA000582,CLI_0429,S,Souscripteur / Preneur
ROLE_001694,BA000582,CLI_0429,A,Assuré
ROLE_001695,BA000582,CLI_0429,B,Bénéficiaire en cas de décès
ROLE_001696,BA000583,CLI_0430,S,Souscripteur / Preneur
ROLE_001697,BA000583,CLI_0430,A,Assuré
ROLE_001698,BA000583,CLI_0430,B,Bénéficiaire en cas de décès
ROLE_001699,BA000584,CLI_0430,S,Souscripteur / Preneur
ROLE_001700,BA000584,CLI_0430,A,Assuré
ROLE_001701,BA000584,CLI_0430,B,Bénéficiaire en cas de décès
ROLE_001702,BA000585,CLI_0431,S,Souscripteur / Preneur
ROLE_001703,BA000585,CLI_0431,A,Assuré
ROLE_001704,BA000585,CLI_0431,B,Bénéficiaire en cas de décès
ROLE_001705,BA000586,CLI_0432,S,Souscripteur / Preneur
ROLE_001706,BA000586,CLI_0432,A,Assuré
ROLE_001707,BA000586,CLI_0432,B,Bénéficiaire en cas de décès
ROLE_001708,BA000587,CLI_0433,S,Souscripteur / Preneur
ROLE_001709,BA000587,CLI_0433,A,Assuré
ROLE_001710,BA000587,CLI_0433,B,Bénéficiaire en cas de décès
ROLE_001711,BA000588,CLI_0434,S,Souscripteur / Preneur
ROLE_001712,BA000588,CLI_0434,B,Bénéficiaire en cas de décès
ROLE_001713,BA000589,CLI_0435,S,Souscripteur / Preneur
ROLE_001714,BA000589,CLI_0435,A,Assuré
ROLE_001715,BA000589,CLI_0435,B,Bénéficiaire en cas de décès
ROLE_001716,BA000590,CLI_0436,S,Souscripteur / Preneur
ROLE_001717,BA000590,CLI_0436,B,Bénéficiaire en cas de décès
ROLE_001718,BA000591,CLI_0437,S,Souscripteur / Preneur
ROLE_001719,BA000591,CLI_0437,A,Assuré
ROLE_001720,BA000591,CLI_0437,B,Bénéficiaire en cas de décès
ROLE_001721,BA000592,CLI_0438,S,Souscripteur / Preneur
ROLE_001722,BA000592,CLI_0438,B,Bénéficiaire en cas de décès
ROLE_001723,BA000593,CLI_0439,S,Souscripteur / Preneur
ROLE_001724,BA000593,CLI_0439,A,Assuré
ROLE_001725,BA000593,CLI_0439,B,Bénéficiaire en cas de décès
ROLE_001726,BA000594,CLI_0440,S,Souscripteur / Preneur
ROLE_001727,BA000594,CLI_0440,A,Assuré
ROLE_001728,BA000594,CLI_0440,B,Bénéficiaire en cas de décès
ROLE_001729,BA000595,CLI_0441,S,Souscripteur / Preneur
ROLE_001730,BA000595,CLI_0441,A,Assuré
ROLE_001731,BA000595,CLI_0441,B,Bénéficiaire en cas de décès
ROLE_001732,BA000596,CLI_0442,S,Souscripteur / Preneur
ROLE_001733,BA000596,CLI_0442,B,Bénéficiaire en cas de décès
ROLE_001734,BA000597,CLI_0442,S,Souscripteur / Preneur
ROLE_001735,BA000597,CLI_0442,A,Assuré
ROLE_001736,BA000597,CLI_0442,B,Bénéficiaire en cas de décès
ROLE_001737,BA000598,CLI_0443,S,Souscripteur / Preneur
ROLE_001738,BA000598,CLI_0443,A,Assuré
ROLE_001739,BA000598,CLI_0443,B,Bénéficiaire en cas de décès
ROLE_001740,BA000598,CLI_0443,UBO,Bénéficiaire effectif
ROLE_001741,BA000599,CLI_0444,S,Souscripteur / Preneur
ROLE_001742,BA000599,CLI_0444,A,Assuré
ROLE_001743,BA000599,CLI_0444,B,Bénéficiaire en cas de décès
ROLE_001744,BA000600,CLI_0444,S,Souscripteur / Preneur
ROLE_001745,BA000600,CLI_0444,A,Assuré
ROLE_001746,BA000600,CLI_0444,B,Bénéficiaire en cas de décès
ROLE_001747,BA000601,CLI_0445,S,Souscripteur / Preneur
ROLE_001748,BA000601,CLI_0445,A,Assuré
ROLE_001749,BA000601,CLI_0445,B,Bénéficiaire en cas de décès
ROLE_001750,BA000602,CLI_0446,S,Souscripteur / Preneur
ROLE_001751,BA000602,CLI_0446,A,Assuré
ROLE_001752,BA000602,CLI_0446,B,Bénéficiaire en cas de décès
ROLE_001753,BA000603,CLI_0446,S,Souscripteur / Preneur
ROLE_001754,BA000603,CLI_0446,A,Assuré
ROLE_001755,BA000603,CLI_0446,B,Bénéficiaire en cas de décès
ROLE_001756,BA000604,CLI_0447,S,Souscripteur / Preneur
ROLE_001757,BA000604,CLI_0447,A,Assuré
ROLE_001758,BA000604,CLI_0447,B,Bénéficiaire en cas de décès
ROLE_001759,BA000605,CLI_0448,S,Souscripteur / Preneur
ROLE_001760,BA000605,CLI_0448,A,Assuré
ROLE_001761,BA000605,CLI_0448,B,Bénéficiaire en cas de décès
ROLE_001762,BA000606,CLI_0449,S,Souscripteur / Preneur
ROLE_001763,BA000606,CLI_0449,A,Assuré
ROLE_001764,BA000606,CLI_0449,B,Bénéficiaire en cas de décès
ROLE_001765,BA000607,CLI_0450,S,Souscripteur / Preneur
ROLE_001766,BA000607,CLI_0450,A,Assuré
ROLE_001767,BA000607,CLI_0450,B,Bénéficiaire en cas de décès
ROLE_001768,BA000608,CLI_0451,S,Souscripteur / Preneur
ROLE_001769,BA000608,CLI_0451,A,Assuré
ROLE_001770,BA000608,CLI_0451,B,Bénéficiaire en cas de décès
ROLE_001771,BA000609,CLI_0451,S,Souscripteur / Preneur
ROLE_001772,BA000609,CLI_0451,B,Bénéficiaire en cas de décès
ROLE_001773,BA000610,CLI_0452,S,Souscripteur / Preneur
ROLE_001774,BA000610,CLI_0452,A,Assuré
ROLE_001775,BA000610,CLI_0452,B,Bénéficiaire en cas de décès
ROLE_001776,BA000611,CLI_0453,S,Souscripteur / Preneur
ROLE_001777,BA000611,CLI_0453,A,Assuré
ROLE_001778,BA000611,CLI_0453,B,Bénéficiaire en cas de décès
ROLE_001779,BA000612,CLI_0454,S,Souscripteur / Preneur
ROLE_001780,BA000612,CLI_0454,A,Assuré
ROLE_001781,BA000612,CLI_0454,B,Bénéficiaire en cas de décès
ROLE_001782,BA000613,CLI_0455,S,Souscripteur / Preneur
ROLE_001783,BA000613,CLI_0455,A,Assuré
ROLE_001784,BA000613,CLI_0455,B,Bénéficiaire en cas de décès
ROLE_001785,BA000613,CLI_0455,UBO,Bénéficiaire effectif
ROLE_001786,BA000614,CLI_0456,S,Souscripteur / Preneur
ROLE_001787,BA000614,CLI_0456,A,Assuré
ROLE_001788,BA000614,CLI_0456,B,Bénéficiaire en cas de décès
ROLE_001789,BA000615,CLI_0456,S,Souscripteur / Preneur
ROLE_001790,BA000615,CLI_0456,A,Assuré
ROLE_001791,BA000615,CLI_0456,B,Bénéficiaire en cas de décès
ROLE_001792,BA000616,CLI_0456,S,Souscripteur / Preneur
ROLE_001793,BA000616,CLI_0456,A,Assuré
ROLE_001794,BA000616,CLI_0456,B,Bénéficiaire en cas de décès
ROLE_001795,BA000617,CLI_0457,S,Souscripteur / Preneur
ROLE_001796,BA000617,CLI_0457,A,Assuré
ROLE_001797,BA000617,CLI_0457,B,Bénéficiaire en cas de décès
ROLE_001798,BA000617,CLI_0457,UBO,Bénéficiaire effectif
ROLE_001799,BA000618,CLI_0458,S,Souscripteur / Preneur
ROLE_001800,BA000618,CLI_0458,A,Assuré
ROLE_001801,BA000618,CLI_0458,B,Bénéficiaire en cas de décès
ROLE_001802,BA000619,CLI_0459,S,Souscripteur / Preneur
ROLE_001803,BA000619,CLI_0459,A,Assuré
ROLE_001804,BA000619,CLI_0459,B,Bénéficiaire en cas de décès
ROLE_001805,BA000620,CLI_0459,S,Souscripteur / Preneur
ROLE_001806,BA000620,CLI_0459,B,Bénéficiaire en cas de décès
ROLE_001807,BA000621,CLI_0460,S,Souscripteur / Preneur
ROLE_001808,BA000621,CLI_0460,A,Assuré
ROLE_001809,BA000621,CLI_0460,B,Bénéficiaire en cas de décès
ROLE_001810,BA000622,CLI_0461,S,Souscripteur / Preneur
ROLE_001811,BA000622,CLI_0461,A,Assuré
ROLE_001812,BA000622,CLI_0461,B,Bénéficiaire en cas de décès
ROLE_001813,BA000623,CLI_0461,S,Souscripteur / Preneur
ROLE_001814,BA000623,CLI_0461,A,Assuré
ROLE_001815,BA000623,CLI_0461,B,Bénéficiaire en cas de décès
ROLE_001816,BA000624,CLI_0461,S,Souscripteur / Preneur
ROLE_001817,BA000624,CLI_0461,A,Assuré
ROLE_001818,BA000624,CLI_0461,B,Bénéficiaire en cas de décès
ROLE_001819,BA000625,CLI_0462,S,Souscripteur / Preneur
ROLE_001820,BA000625,CLI_0462,A,Assuré
ROLE_001821,BA000625,CLI_0462,B,Bénéficiaire en cas de décès
ROLE_001822,BA000626,CLI_0463,S,Souscripteur / Preneur
ROLE_001823,BA000626,CLI_0463,B,Bénéficiaire en cas de décès
ROLE_001824,BA000627,CLI_0464,S,Souscripteur / Preneur
ROLE_001825,BA000627,CLI_0464,A,Assuré
ROLE_001826,BA000627,CLI_0464,B,Bénéficiaire en cas de décès
ROLE_001827,BA000627,CLI_0464,UBO,Bénéficiaire effectif
ROLE_001828,BA000628,CLI_0465,S,Souscripteur / Preneur
ROLE_001829,BA000628,CLI_0465,A,Assuré
ROLE_001830,BA000628,CLI_0465,B,Bénéficiaire en cas de décès
ROLE_001831,BA000629,CLI_0466,S,Souscripteur / Preneur
ROLE_001832,BA000629,CLI_0466,A,Assuré
ROLE_001833,BA000629,CLI_0466,B,Bénéficiaire en cas de décès
ROLE_001834,BA000630,CLI_0467,S,Souscripteur / Preneur
ROLE_001835,BA000630,CLI_0467,A,Assuré
ROLE_001836,BA000630,CLI_0467,B,Bénéficiaire en cas de décès
ROLE_001837,BA000631,CLI_0468,S,Souscripteur / Preneur
ROLE_001838,BA000631,CLI_0468,B,Bénéficiaire en cas de décès
ROLE_001839,BA000632,CLI_0469,S,Souscripteur / Preneur
ROLE_001840,BA000632,CLI_0469,A,Assuré
ROLE_001841,BA000632,CLI_0469,B,Bénéficiaire en cas de décès
ROLE_001842,BA000633,CLI_0469,S,Souscripteur / Preneur
ROLE_001843,BA000633,CLI_0469,A,Assuré
ROLE_001844,BA000633,CLI_0469,B,Bénéficiaire en cas de décès
ROLE_001845,BA000634,CLI_0470,S,Souscripteur / Preneur
ROLE_001846,BA000634,CLI_0470,B,Bénéficiaire en cas de décès
ROLE_001847,BA000635,CLI_0470,S,Souscripteur / Preneur
ROLE_001848,BA000635,CLI_0470,A,Assuré
ROLE_001849,BA000635,CLI_0470,B,Bénéficiaire en cas de décès
ROLE_001850,BA000636,CLI_0470,S,Souscripteur / Preneur
ROLE_001851,BA000636,CLI_0470,A,Assuré
ROLE_001852,BA000636,CLI_0470,B,Bénéficiaire en cas de décès
ROLE_001853,BA000637,CLI_0471,S,Souscripteur / Preneur
ROLE_001854,BA000637,CLI_0471,A,Assuré
ROLE_001855,BA000637,CLI_0471,B,Bénéficiaire en cas de décès
ROLE_001856,BA000638,CLI_0472,S,Souscripteur / Preneur
ROLE_001857,BA000638,CLI_0472,A,Assuré
