id_support,ref_support,id_contrat,code_isin,designation,type_fonds,juridiction,risque_juridiction,liquidite,est_offshore,montant_euro,nombre_parts,valeur_cotation_euro,poids_pct,flag_mandat_gestion,date_valorisation
SUP_000876,PE_LUX_01,BA000451,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,23700,173.87,136.306933,5.86,False,2026-07-23
SUP_000877,FID_BNP,BA000452,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,31600,272.71,115.875254,9.03,True,2026-08-02
SUP_000878,FR0010392225,BA000452,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,318400,3681.38,86.489353,90.97,True,2026-07-23
SUP_000879,XS2428662824,BA000453,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,402200,3712.63,108.333031,100.0,False,2026-07-23
SUP_000880,FR0010392225,BA000454,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,457000,3489.74,130.955151,100.0,False,2026-08-04
SUP_000881,FR0010392225,BA000455,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,160400,1426.83,112.417002,24.13,False,2026-08-05
SUP_000882,LU0104884860,BA000455,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,504200,4232.84,119.116366,75.87,False,2026-07-29
SUP_000883,FAS_IND,BA000456,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,176000,1280.65,137.430167,52.24,True,2026-07-16
SUP_000884,FR0010923383,BA000456,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,106800,984.76,108.452555,31.7,True,2026-07-14
SUP_000885,FR001400OJI4,BA000456,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,54100,487.55,110.964031,16.06,True,2026-07-31
SUP_000886,FR0010392225,BA000457,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,151100,1334.73,113.206005,37.64,False,2026-07-21
SUP_000887,LU0104884860,BA000457,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,21300,154.64,137.735217,5.31,False,2026-08-05
SUP_000888,XS2428662824,BA000457,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,229000,2263.64,101.16469,57.05,False,2026-07-22
SUP_000889,FID_UBS,BA000458,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,127600,1091.97,116.853217,27.54,True,2026-07-16
SUP_000890,FR0010923383,BA000458,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,335600,2653.75,126.462599,72.46,True,2026-08-01
SUP_000891,FAS_ROT,BA000459,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,656800,6145.12,106.881555,100.0,True,2026-07-26
SUP_000892,PE_LUX_01,BA000460,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,374400,2897.39,129.219672,48.33,False,2026-07-22
SUP_000893,FR001400OJI4,BA000460,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,400300,4107.64,97.452497,51.67,False,2026-08-04
SUP_000894,FID_UBS,BA000461,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,119100,1170.32,101.766667,28.99,True,2026-07-13
SUP_000895,FR0010923383,BA000461,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,32800,364.07,90.092091,7.99,True,2026-07-12
SUP_000896,FR0010923383,BA000461,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,258900,2103.96,123.053502,63.02,True,2026-07-31
SUP_000897,FID_UBS,BA000462,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,329100,3089.57,106.519827,100.0,True,2026-07-12
SUP_000898,FID_BNP,BA000463,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,433000,3175.32,136.36427,53.65,True,2026-08-02
SUP_000899,FR001400OJI4,BA000463,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,62000,627.66,98.778828,7.68,True,2026-07-27
SUP_000900,FR001400OJI4,BA000463,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,312100,2125.15,146.860538,38.67,True,2026-07-20
SUP_000901,FR0010923383,BA000464,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,608000,4060.91,149.719978,100.0,False,2026-07-19
SUP_000902,FAS_ROT,BA000465,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,424200,3358.93,126.290174,71.65,True,2026-07-13
SUP_000903,LU0104884860,BA000465,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,167800,1426.33,117.644214,28.35,True,2026-07-08
SUP_000904,FID_BNP,BA000466,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,88700,700.91,126.549233,10.98,True,2026-07-15
SUP_000905,LU0255977539,BA000466,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,697700,5559.59,125.494852,86.33,True,2026-08-02
SUP_000906,LU0255977539,BA000466,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,21800,147.06,148.234135,2.69,True,2026-07-07
SUP_000907,FID_UBS,BA000467,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,607400,5311.99,114.345174,92.75,True,2026-08-04
SUP_000908,FR001400OJI4,BA000467,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,47500,510.74,93.001717,7.25,True,2026-07-20
SUP_000909,FID_BNP,BA000468,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,969900,10089.64,96.128266,100.0,True,2026-08-03
SUP_000910,PE_CAY_01,BA000469,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,356400,3328.46,107.076428,88.39,False,2026-07-12
SUP_000911,LU0104884860,BA000469,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,46800,360.39,129.860899,11.61,False,2026-07-31
SUP_000912,FR0010923383,BA000470,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,806900,5588.17,144.394226,100.0,False,2026-07-25
SUP_000913,PE_LUX_01,BA000471,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,84300,734.93,114.704067,12.51,False,2026-07-27
SUP_000914,PE_LUX_01,BA000471,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,589100,6065.53,97.122528,87.49,False,2026-07-10
SUP_000915,PE_CAY_01,BA000472,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,376100,2765.32,136.005806,45.91,False,2026-07-13
SUP_000916,FR0010392225,BA000472,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,438400,3081.61,142.26313,53.5,False,2026-07-24
SUP_000917,FR0010923383,BA000472,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,4900,38.49,127.304566,0.59,False,2026-07-21
SUP_000918,FID_BNP,BA000473,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,193500,1342.6,144.123875,71.73,True,2026-07-28
SUP_000919,XS2428662824,BA000473,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,76300,513.24,148.662852,28.27,True,2026-08-03
SUP_000920,FID_BNP,BA000474,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,36300,284.95,127.390096,14.76,True,2026-08-01
SUP_000921,FR0010923383,BA000474,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,176800,2110.09,83.787821,71.81,True,2026-07-09
SUP_000922,FR001400OJI4,BA000474,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,33100,316.2,104.679321,13.43,True,2026-08-05
SUP_000923,FID_BNP,BA000475,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,404100,2803.15,144.15948,100.0,True,2026-07-17
SUP_000924,FID_BNP,BA000476,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,35800,364.27,98.279679,8.94,True,2026-07-25
SUP_000925,FR0010923383,BA000476,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,364100,3719.81,97.881378,91.06,True,2026-07-31
SUP_000926,FID_UBS,BA000477,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1468100,10189.18,144.084191,88.46,True,2026-07-25
SUP_000927,FR0010923383,BA000477,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,191600,2091.87,91.592617,11.54,True,2026-07-30
SUP_000928,FID_BNP,BA000478,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1272300,12999.21,97.875204,100.0,True,2026-08-04
SUP_000929,LU0255977539,BA000479,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,70300,719.38,97.723637,1.94,False,2026-07-22
SUP_000930,FR0010392225,BA000479,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,3562500,42941.47,82.961767,98.06,False,2026-07-07
SUP_000931,FID_UBS,BA000480,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1960200,15320.07,127.94983,100.0,True,2026-07-24
SUP_000932,FID_UBS,BA000481,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,661100,7600.37,86.98264,72.11,True,2026-08-05
SUP_000933,XS2428662824,BA000481,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,255700,2416.68,105.806106,27.89,True,2026-07-20
SUP_000934,FID_UBS,BA000482,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,764700,6156.51,124.210052,100.0,True,2026-07-30
SUP_000935,FAS_ROT,BA000483,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,645200,6184.1,104.332102,100.0,True,2026-07-17
SUP_000936,LU0104884860,BA000484,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,8500,88.85,95.665867,0.91,False,2026-08-05
SUP_000937,FR0010392225,BA000484,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,401900,2839.51,141.538685,43.22,False,2026-07-30
SUP_000938,FR0010392225,BA000484,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,329600,2785.83,118.31311,35.44,False,2026-07-07
SUP_000939,LU0104884860,BA000484,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,189900,2274.9,83.476346,20.42,False,2026-07-11
SUP_000940,FID_UBS,BA000485,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,182600,1960.75,93.127587,100.0,True,2026-07-20
SUP_000941,FID_UBS,BA000486,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,790300,6619.71,119.385824,100.0,True,2026-07-18
SUP_000942,FID_BNP,BA000487,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,426400,3287.2,129.715226,36.54,True,2026-07-10
SUP_000943,FR0010923383,BA000487,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,171100,1813.71,94.336835,14.66,True,2026-07-30
SUP_000944,FR0010923383,BA000487,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,569600,4074.55,139.79459,48.8,True,2026-07-26
SUP_000945,XS2428662824,BA000488,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,353200,3548.31,99.540444,97.82,False,2026-07-31
SUP_000946,LU0104884860,BA000488,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,7900,83.59,94.504508,2.18,False,2026-08-04
SUP_000947,FID_UBS,BA000489,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,33200,229.91,144.406494,13.96,True,2026-07-25
SUP_000948,LU0104884860,BA000489,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,204800,1550.59,132.078941,86.04,True,2026-08-05
SUP_000949,FAS_ROT,BA000490,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,388200,2820.34,137.643174,72.43,True,2026-07-10
SUP_000950,XS2428662824,BA000490,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,147800,1780.18,83.025243,27.57,True,2026-07-26
SUP_000951,FID_UBS,BA000491,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,359600,4195.71,85.706508,100.0,True,2026-07-25
SUP_000952,FID_BNP,BA000492,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,301400,2173.01,138.701493,100.0,True,2026-08-05
SUP_000953,PE_LUX_01,BA000493,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,444100,4216.29,105.329465,80.55,False,2026-07-31
SUP_000954,FR001400OJI4,BA000493,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,59300,486.46,121.901858,10.76,False,2026-07-27
SUP_000955,PE_CAY_01,BA000493,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,47900,463.42,103.362664,8.69,False,2026-07-14
SUP_000956,FID_UBS,BA000494,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,412400,4452.92,92.613323,100.0,True,2026-07-18
SUP_000957,FID_BNP,BA000495,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,682200,5011.6,136.124123,38.49,True,2026-07-18
SUP_000958,LU0104884860,BA000495,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,1090200,11464.95,95.089815,61.51,True,2026-07-10
SUP_000959,FID_BNP,BA000496,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,403900,3965.72,101.847788,57.25,True,2026-08-01
SUP_000960,LU0255977539,BA000496,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,162200,1152.69,140.714272,22.99,True,2026-07-21
SUP_000961,LU0104884860,BA000496,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,139300,1124.06,123.925781,19.75,True,2026-07-21
SUP_000962,FAS_ROT,BA000497,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,907200,8587.69,105.639627,59.62,True,2026-07-29
SUP_000963,XS2428662824,BA000497,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,614300,6435.31,95.45777,40.38,True,2026-07-28
SUP_000964,FID_UBS,BA000498,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,61900,433.48,142.798586,27.72,True,2026-07-26
SUP_000965,LU0255977539,BA000498,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,161300,1086.3,148.485057,72.28,True,2026-07-22
SUP_000966,FR001400OJI4,BA000499,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,337100,3012.4,111.904207,100.0,False,2026-07-22
SUP_000967,PE_LUX_01,BA000500,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,768100,5581.42,137.617426,100.0,False,2026-07-14
SUP_000968,FAS_ROT,BA000501,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,987500,10207.3,96.744474,100.0,True,2026-07-27
SUP_000969,FID_UBS,BA000502,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,326100,2658.32,122.671239,33.04,True,2026-07-18
SUP_000970,LU0255977539,BA000502,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,348300,3136.63,111.042879,35.29,True,2026-08-03
SUP_000971,LU0104884860,BA000502,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,312700,3209.69,97.423752,31.68,True,2026-07-22
SUP_000972,FID_BNP,BA000503,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,376200,3458.15,108.786348,100.0,True,2026-08-02
SUP_000973,FID_UBS,BA000504,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,440200,4608.63,95.516463,100.0,True,2026-07-29
SUP_000974,FAS_ROT,BA000505,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,901000,8681.6,103.782681,86.71,True,2026-07-07
SUP_000975,FR0010392225,BA000505,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,138100,1693.4,81.551946,13.29,True,2026-07-23
SUP_000976,FID_UBS,BA000506,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,191800,1849.81,103.686047,21.96,True,2026-07-10
SUP_000977,FR0010392225,BA000506,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,264400,2415.29,109.469048,30.26,True,2026-07-21
SUP_000978,FR0010392225,BA000506,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,417500,2863.27,145.812358,47.78,True,2026-07-21
SUP_000979,FID_BNP,BA000507,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,222800,1564.44,142.415299,56.88,True,2026-08-05
SUP_000980,FR0010923383,BA000507,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,68000,513.92,132.317281,17.37,True,2026-07-18
SUP_000981,XS2428662824,BA000507,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,100800,1119.03,90.078138,25.75,True,2026-07-16
SUP_000982,FID_UBS,BA000508,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,239800,1685.79,142.248154,41.24,True,2026-07-26
SUP_000983,LU0104884860,BA000508,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,341700,3256.23,104.937268,58.76,True,2026-07-30
SUP_000984,PE_CAY_01,BA000509,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,161600,1461.6,110.563635,20.04,False,2026-07-07
SUP_000985,XS2428662824,BA000509,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,645000,5651.95,114.119976,79.96,False,2026-08-03
SUP_000986,FID_UBS,BA000510,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,126500,860.63,146.985276,41.26,True,2026-07-13
SUP_000987,FR0010923383,BA000510,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,180100,1343.21,134.082098,58.74,True,2026-07-09
SUP_000988,FID_UBS,BA000511,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,4100,36.69,111.754799,1.14,True,2026-07-07
SUP_000989,FR001400OJI4,BA000511,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,13300,103.77,128.170924,3.7,True,2026-07-19
SUP_000990,LU0104884860,BA000511,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,28500,302.6,94.18266,7.94,True,2026-07-11
SUP_000991,FR0010923383,BA000511,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,312700,3376.31,92.615978,87.22,True,2026-07-29
SUP_000992,FAS_IND,BA000512,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,349900,3756.97,93.133632,100.0,True,2026-07-16
SUP_000993,FID_BNP,BA000513,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,155400,1252.47,124.075068,36.15,True,2026-07-24
SUP_000994,LU0255977539,BA000513,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,51600,487.07,105.940279,11.99,True,2026-07-21
SUP_000995,LU0104884860,BA000513,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,223000,1904.67,117.080761,51.85,True,2026-07-11
SUP_000996,FID_BNP,BA000514,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,147200,1044.26,140.961097,58.69,True,2026-07-31
SUP_000997,LU0104884860,BA000514,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,103700,948.75,109.30224,41.31,True,2026-07-15
SUP_000998,FID_UBS,BA000515,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,6672900,55276.89,120.717717,99.25,True,2026-08-02
SUP_000999,FR0010923383,BA000515,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,50700,544.08,93.184183,0.75,True,2026-07-20
SUP_001000,FID_BNP,BA000516,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,81900,906.44,90.353396,2.63,True,2026-07-12
SUP_001001,LU0255977539,BA000516,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,2632400,28500.09,92.36463,84.57,True,2026-07-17
SUP_001002,LU0104884860,BA000516,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,398300,3115.65,127.838289,12.8,True,2026-07-09
SUP_001003,FID_BNP,BA000517,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,51700,417.05,123.965603,21.65,True,2026-07-20
SUP_001004,FR0010392225,BA000517,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,187300,1464.57,127.887618,78.35,True,2026-07-08
SUP_001005,FID_BNP,BA000518,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,181300,1389.78,130.452089,65.65,True,2026-08-04
SUP_001006,LU0255977539,BA000518,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,94800,935.64,101.321101,34.35,True,2026-07-23
SUP_001007,FID_BNP,BA000519,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,112400,866.57,129.70664,19.16,True,2026-08-05
SUP_001008,LU0104884860,BA000519,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,54300,459.76,118.106114,9.26,True,2026-07-08
SUP_001009,FR0010392225,BA000519,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,419600,5098.77,82.294401,71.57,True,2026-07-29
SUP_001010,FID_UBS,BA000520,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,233000,2439.92,95.49503,100.0,True,2026-07-12
SUP_001011,PE_CAY_01,BA000521,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,3006400,23013.15,130.638349,100.0,False,2026-07-09
SUP_001012,FID_BNP,BA000522,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,548300,4107.83,133.476707,100.0,True,2026-07-15
SUP_001013,FID_BNP,BA000523,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,276600,2063.3,134.057224,100.0,True,2026-07-26
SUP_001014,FID_UBS,BA000524,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,132700,941.56,140.935721,37.42,True,2026-07-28
SUP_001015,XS2428662824,BA000524,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,221800,2765.49,80.202871,62.58,True,2026-07-25
SUP_001016,FAS_ROT,BA000525,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,158100,1180.07,133.974822,52.29,True,2026-07-14
SUP_001017,LU0104884860,BA000525,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,51900,527.18,98.448286,17.16,True,2026-07-18
SUP_001018,FR0010923383,BA000525,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,92400,828.26,111.558605,30.55,True,2026-07-11
SUP_001019,FID_BNP,BA000526,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,769700,8876.46,86.712449,97.22,True,2026-07-24
SUP_001020,LU0255977539,BA000526,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,22000,195.78,112.369547,2.78,True,2026-07-16
SUP_001021,FID_BNP,BA000527,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,122900,1399.89,87.792339,23.43,True,2026-07-28
SUP_001022,FR0010923383,BA000527,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,192000,2067.28,92.875532,36.6,True,2026-07-20
SUP_001023,LU0104884860,BA000527,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,209600,1621.49,129.263457,39.96,True,2026-07-11
SUP_001024,FID_UBS,BA000528,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,34400,245.04,140.382588,12.72,True,2026-07-31
